pclass,survived,name,sex,age,sibsp,parch,fare,embarked,age_name
1,1,"Willard, Miss. Constance",0,20.193939393939395,0,0,0.051822148727810165,0.0,age20
2,0,"Hood, Mr. Ambrose Jr",1,20.193939393939395,0,0,0.1434624456306609,0.0,age20
3,0,"Jussila, Miss. Mari Aina",0,20.193939393939395,1,0,0.019177122834302632,0.0,age20
3,0,"Davies, Mr. John Samuel",1,20.193939393939395,2,0,0.04713766070721715,0.0,age20
3,0,"Nosworthy, Mr. Richard Cater",1,20.193939393939395,0,0,0.01522458606692728,0.0,age20
3,0,"Windelov, Mr. Einar",1,20.193939393939395,0,0,0.014151057562208049,0.0,age20
3,0,"Cann, Mr. Ernest Charles",1,20.193939393939395,0,0,0.015712553569072387,0.0,age20
1,1,"Ryerson, Miss. Susan Parker ""Suzette""",0,20.193939393939395,2,2,0.5121218935012878,1.0,age20
2,0,"Hickman, Mr. Stanley George",1,20.193939393939395,2,0,0.1434624456306609,0.0,age20
3,0,"Pasic, Mr. Jakob",1,20.193939393939395,0,0,0.016908073949327893,0.0,age20
3,0,"Cacic, Miss. Manda",0,20.193939393939395,0,0,0.016908073949327893,0.0,age20
3,0,"Canavan, Miss. Mary",0,20.193939393939395,0,0,0.015126992566498259,2.0,age20
3,0,"Charters, Mr. David",1,20.193939393939395,0,0,0.015094396337354966,2.0,age20
2,0,"Cotterill, Mr. Henry ""Harry""",1,20.193939393939395,0,0,0.022446505098674834,0.0,age20
3,0,"Sivola, Mr. Antti Wilhelm",1,20.193939393939395,0,0,0.015468569817999833,0.0,age20
3,1,"Jansson, Mr. Carl Olof",1,20.193939393939395,0,0,0.015216388212891242,0.0,age20
3,0,"Minkoff, Mr. Lazar",1,20.193939393939395,0,0,0.015411575213749284,0.0,age20
3,0,"Canavan, Mr. Patrick",1,20.193939393939395,0,0,0.015126992566498259,2.0,age20
3,0,"Wiklund, Mr. Karl Johan",1,20.193939393939395,1,0,0.012678957201736696,0.0,age20
3,0,"Hansen, Mr. Henry Damsgaard",1,20.193939393939395,0,0,0.015330377421392339,0.0,age20
3,1,"Buckley, Mr. Daniel",1,20.193939393939395,0,0,0.015265184963105752,2.0,age20
2,1,"Phillips, Miss. Alice Frances Louisa",0,20.193939393939395,0,1,0.04098927018018883,0.0,age20
3,1,"Midtsjo, Mr. Karl Albert",1,20.193939393939395,0,0,0.015175789316712771,0.0,age20
3,1,"Karlsson, Mr. Einar Gervasius",1,20.193939393939395,0,0,0.015216388212891242,0.0,age20
3,1,"Salkjelsvik, Miss. Anna Kristine",0,20.193939393939395,0,0,0.014931805565640218,0.0,age20
3,1,"Dyker, Mrs. Adolf Fredrik (Anna Elisabeth Judith Andersson)",0,20.193939393939395,1,0,0.027130993119267845,0.0,age20
3,0,"Larsson-Rondberg, Mr. Edvard A",1,20.193939393939395,0,0,0.015175789316712771,0.0,age20
1,1,"Bowerman, Miss. Elsie Edith",0,20.193939393939395,0,1,0.10735285047192313,0.0,age20
3,0,"Vovk, Mr. Janko",1,20.193939393939395,0,0,0.015411575213749284,0.0,age20
3,0,"Waelens, Mr. Achille",1,20.193939393939395,0,0,0.017566830077223785,0.0,age20
3,0,"Maenpaa, Mr. Matti Alexanteri",1,20.193939393939395,0,0,0.013907073811135496,0.0,age20
2,1,"Cook, Mrs. (Selena Rogers)",0,20.193939393939395,0,0,0.020494635090094415,0.0,age20
1,1,"Cleaver, Miss. Alice",0,20.193939393939395,0,0,0.29580589980036276,0.0,age20
2,0,"Jefferys, Mr. Ernest Wilfred",1,20.193939393939395,2,0,0.061483905270283246,0.0,age20
3,0,"Naidenoff, Mr. Penko",1,20.193939393939395,0,0,0.015411575213749284,0.0,age20
3,0,"Dennis, Mr. Samuel",1,20.193939393939395,0,0,0.014151057562208049,0.0,age20
2,0,"Karnes, Mrs. J Frank (Claire Bennett)",0,20.193939393939395,0,0,0.04098927018018883,0.0,age20
3,0,"Gilinski, Mr. Eliezer",1,20.193939393939395,0,0,0.015712553569072387,0.0,age20
3,1,"Landergren, Miss. Aurora Adelia",0,20.193939393939395,0,0,0.014151057562208049,0.0,age20
3,0,"Kink, Miss. Maria",0,20.193939393939395,2,0,0.016908073949327893,0.0,age20
2,1,"Oxenham, Mr. Percy Thomas",1,20.193939393939395,0,0,0.020494635090094415,0.0,age20
2,1,"Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)",0,20.193939393939395,1,1,0.056604230248832196,0.0,age20
2,1,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",0,20.193939393939395,1,2,0.08115719346076702,1.0,age20
3,1,"Vartanian, Mr. David",1,20.193939393939395,0,0,0.014102260811993537,1.0,age20
3,1,"Leeni, Mr. Fahim (""Philip Zenni"")",1,20.193939393939395,0,0,0.014102260811993537,1.0,age20
3,1,"Hirvonen, Mrs. Alexander (Helga E Lindqvist)",0,20.193939393939395,1,1,0.023983602730431916,0.0,age20
3,0,"Dahlberg, Miss. Gerda Ulrika",0,20.193939393939395,0,0,0.02052723131923771,0.0,age20
3,1,"Connolly, Miss. Kate",0,20.193939393939395,0,0,0.015126992566498259,2.0,age20
1,1,"Frolicher, Miss. Hedwig Margaritha",0,20.193939393939395,0,2,0.09661756542473081,1.0,age20
3,0,"Sirayanian, Mr. Orsen",1,20.193939393939395,0,0,0.014110458666029575,1.0,age20
1,1,"Gibson, Miss. Dorothy Winifred",0,20.193939393939395,0,1,0.11594107850967697,1.0,age20
3,0,"Karlsson, Mr. Nils August",1,20.193939393939395,0,0,0.014679623960531627,0.0,age20
3,0,"Perkin, Mr. John Henry",1,20.193939393939395,0,0,0.014151057562208049,0.0,age20
1,1,"Pears, Mrs. Thomas (Edith Wearne)",0,20.193939393939395,1,0,0.12999454257145598,0.0,age20
1,1,"Ostby, Miss. Helene Ragnhild",0,20.193939393939395,0,1,0.1209753416358076,1.0,age20
3,0,"Brobeck, Mr. Karl Rudolf",1,20.193939393939395,0,0,0.015216388212891242,0.0,age20
3,0,"Braund, Mr. Owen Harris",1,20.193939393939395,1,0,0.014151057562208049,0.0,age20
3,1,"Hellstrom, Miss. Hilda Maria",0,20.193939393939395,0,0,0.01749363495190202,0.0,age20
3,1,"Bradley, Miss. Bridget Delia",0,20.193939393939395,0,0,0.015078195816283748,2.0,age20
3,0,"Riihivouri, Miss. Susanna Juhantytar ""Sanni""",0,20.193939393939395,0,0,0.07746484096553544,0.0,age20
3,0,"Berglund, Mr. Karl Ivar Sven",1,20.193939393939395,0,0,0.01824998458022693,0.0,age20
3,0,"Barton, Mr. David John",1,20.193939393939395,0,0,0.015712553569072387,0.0,age20
3,0,"Johansson, Mr. Erik",1,20.193939393939395,0,0,0.015216388212891242,0.0,age20
3,1,"Ohman, Miss. Velin",0,20.193939393939395,0,0,0.015175789316712771,0.0,age20
1,0,"Ringhini, Mr. Sante",1,20.193939393939395,0,0,0.2647385704347907,1.0,age20
3,0,"Davies, Mr. Evan",1,23.694466457392913,0,0,0.015712553569072387,0.0,age20
3,1,"Nysten, Miss. Anna Sofia",0,23.694466457392913,0,0,0.015126992566498259,0.0,age20
3,0,"Strandberg, Miss. Ida Sofia",0,23.694466457392913,0,0,0.019201521209409888,0.0,age20
3,0,"Daher, Mr. Shedid",1,23.694466457392913,0,0,0.014102260811993537,1.0,age20
1,1,"Greenfield, Mr. William Bertram",1,23.694466457392913,0,1,0.12366716556464086,1.0,age20
2,0,"Richard, Mr. Emile",1,23.694466457392913,0,0,0.02936744577509929,1.0,age20
3,0,"Assam, Mr. Ali",1,23.694466457392913,0,0,0.013760683560491965,0.0,age20
1,0,"Payne, Mr. Vivian Ponsonby",1,23.694466457392913,0,0,0.18249984580226933,0.0,age20
2,0,"Pain, Dr. Alfred",1,23.694466457392913,0,0,0.020494635090094415,0.0,age20
3,0,"Jonkoff, Mr. Lalio",1,23.694466457392913,0,0,0.015411575213749284,0.0,age20
3,1,"Asplund, Mr. Johan Charles",1,23.694466457392913,0,0,0.015216388212891242,0.0,age20
1,1,"Fortune, Miss. Mabel Helen",0,23.694466457392913,3,2,0.5133418122566505,0.0,age20
3,0,"Odahl, Mr. Nils Martin",1,23.694466457392913,0,0,0.01800600082915438,0.0,age20
2,0,"Troupiansky, Mr. Moses Aaron",1,23.694466457392913,0,0,0.025374310111545468,0.0,age20
3,0,"Dyker, Mr. Adolf Fredrik",1,23.694466457392913,1,0,0.027130993119267845,0.0,age20
2,1,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",0,23.694466457392913,0,0,0.026919605597338588,1.0,age20
1,1,"Snyder, Mrs. John Pillsbury (Nelle Stevenson)",0,23.694466457392913,1,0,0.16057390443488287,0.0,age20
2,0,"Ware, Mr. William Jeffery",1,23.694466457392913,1,0,0.020494635090094415,0.0,age20
3,1,"Drapkin, Miss. Jennie",0,23.694466457392913,0,0,0.015712553569072387,0.0,age20
2,0,"Hocking, Mr. Richard George",1,23.694466457392913,2,1,0.022446505098674834,0.0,age20
2,0,"Eitemiller, Mr. George Floyd",1,23.694466457392913,0,0,0.025374310111545468,0.0,age20
3,1,"Lundin, Miss. Olga Elida",0,23.694466457392913,0,0,0.015330377421392339,0.0,age20
3,0,"Oreskovic, Miss. Jelka",0,23.694466457392913,0,0,0.016908073949327893,0.0,age20
3,0,"Heininen, Miss. Wendla Maria",0,23.694466457392913,0,0,0.015468569817999833,0.0,age20
1,1,"Newell, Miss. Marjorie",0,23.694466457392913,1,0,0.22109807522194713,1.0,age20
3,1,"Stanley, Miss. Amy Zillah Elsie",0,23.694466457392913,0,0,0.014736618564782174,0.0,age20
3,0,"Augustsson, Mr. Albert",1,23.694466457392913,0,0,0.015330377421392339,0.0,age20
1,1,"Earnshaw, Mrs. Boulton (Olive Potter)",0,23.694466457392913,0,1,0.16231419173453318,1.0,age20
2,0,"Berriman, Mr. William John",1,23.694466457392913,0,0,0.025374310111545468,0.0,age20
2,0,"Baimbrigge, Mr. Charles Robert",1,23.694466457392913,0,0,0.020494635090094415,0.0,age20
3,0,"Hanna, Mr. Mansour",1,23.694466457392913,0,0,0.014110458666029575,1.0,age20
3,0,"Flynn, Mr. John",1,23.694466457392913,0,0,0.013565496559633922,2.0,age20
3,0,"Foley, Mr. William",1,23.694466457392913,0,0,0.015126992566498259,2.0,age20
3,0,"Lefebre, Master. Henry Forbes",1,23.694466457392913,3,1,0.04970768794751499,0.0,age20
3,0,"Ilieff, Mr. Ylio",1,23.694466457392913,0,0,0.015411575213749284,0.0,age20
3,1,"Hyman, Mr. Abraham",1,23.694466457392913,0,0,0.015395374692678068,0.0,age20
3,0,"Flynn, Mr. James",1,23.694466457392913,0,0,0.015126992566498259,2.0,age20
3,0,"Fleming, Miss. Honora",0,23.694466457392913,0,0,0.015126992566498259,2.0,age20
2,1,"Leitch, Miss. Jessie Wills",0,23.694466457392913,0,0,0.06441171028315387,0.0,age20
3,0,"Lefebre, Miss. Jeannie",0,23.694466457392913,3,1,0.04970768794751499,0.0,age20
2,0,"Lamb, Mr. John Joseph",1,23.694466457392913,0,0,0.020901209612881715,2.0,age20
3,0,"Lefebre, Miss. Ida",0,23.694466457392913,3,1,0.04970768794751499,0.0,age20
3,1,"Finoli, Mr. Luigi",1,23.694466457392913,0,0,0.013760683560491965,0.0,age20
3,0,"Lennon, Miss. Mary",0,23.694466457392913,1,0,0.030253985132996517,2.0,age20
3,1,"Howard, Miss. May Elizabeth",0,23.694466457392913,0,0,0.015712553569072387,0.0,age20
3,0,"Hagland, Mr. Ingvald Olai Olsen",1,23.694466457392913,1,0,0.03897240290032268,0.0,age20
3,1,"Madigan, Miss. Margaret ""Maggie""",0,23.694466457392913,0,0,0.015126992566498259,2.0,age20
3,0,"MacKay, Mr. George William",1,23.694466457392913,0,0,0.014736618564782174,0.0,age20
3,0,"Lyntakoff, Mr. Stanko",1,23.694466457392913,0,0,0.015411575213749284,0.0,age20
3,0,"Betros, Master. Seman",1,23.694466457392913,0,0,0.014110458666029575,1.0,age20
3,0,"Horgan, Mr. John",1,23.694466457392913,0,0,0.015126992566498259,2.0,age20
3,0,"Lockyer, Mr. Edward",1,23.694466457392913,0,0,0.01537917417160685,0.0,age20
3,0,"Lithman, Mr. Simon",1,23.694466457392913,0,0,0.014736618564782174,0.0,age20
3,0,"Ford, Mr. Arthur",1,23.694466457392913,0,0,0.015712553569072387,0.0,age20
3,0,"Lefebre, Miss. Mathilde",0,23.694466457392913,3,1,0.04970768794751499,0.0,age20
3,0,"Henry, Miss. Delia",0,23.694466457392913,0,0,0.015126992566498259,2.0,age20
3,1,"Foo, Mr. Choong",1,23.694466457392913,0,0,0.11027245763075773,0.0,age20
3,0,"Davison, Mr. Thomas Henry",1,23.694466457392913,1,0,0.031425107138144774,0.0,age20
3,0,"Boulos, Mr. Hanna",1,23.694466457392913,0,0,0.014102260811993537,1.0,age20
2,1,"Keane, Miss. Nora A",0,23.694466457392913,0,0,0.024105594605968193,2.0,age20
3,0,"Lennon, Mr. Denis",1,23.694466457392913,1,0,0.030253985132996517,2.0,age20
3,0,"Boulos, Mrs. Joseph (Sultana)",0,23.694466457392913,0,2,0.029757819776815374,1.0,age20
3,0,"Bourke, Miss. Mary",0,23.694466457392913,0,2,0.015126992566498259,2.0,age20
2,0,"Knight, Mr. Robert J",1,23.694466457392913,0,0,0.0,0.0,age20
3,0,"Lefebre, Mrs. Frank (Frances)",0,23.694466457392913,0,4,0.04970768794751499,0.0,age20
3,0,"Linehan, Mr. Michael",1,23.694466457392913,0,0,0.01537917417160685,2.0,age20
3,0,"Johnston, Mrs. Andrew G (Elizabeth ""Lily"" Watson)",0,23.694466457392913,1,2,0.04577135170121086,0.0,age20
2,0,"Watson, Mr. Ennis Hastings",1,23.694466457392913,0,0,0.0,0.0,age20
3,0,"Garfirth, Mr. John",1,23.694466457392913,0,0,0.028302115124416098,0.0,age20
2,1,"Padro y Manent, Mr. Julian",1,23.694466457392913,0,0,0.02705779799394608,1.0,age20
2,1,"Williams, Mr. Charles Eugene",1,23.694466457392913,0,0,0.025374310111545468,0.0,age20
3,0,"Kilgannon, Mr. Thomas J",1,23.694466457392913,0,0,0.015102594191391002,2.0,age20
2,0,"Parkes, Mr. Francis ""Frank""",1,23.694466457392913,0,0,0.0,0.0,age20
3,0,"Kiernan, Mr. Philip",1,23.694466457392913,1,0,0.015126992566498259,2.0,age20
2,0,"Wheeler, Mr. Edwin ""Frederick""",1,23.694466457392913,0,0,0.025130326360472913,0.0,age20
2,0,"Pernot, Mr. Rene",1,23.694466457392913,0,0,0.02937564362913533,1.0,age20
3,0,"Kiernan, Mr. John",1,23.694466457392913,1,0,0.015126992566498259,2.0,age20
3,1,"Glynn, Miss. Mary Agatha",0,23.694466457392913,0,0,0.015126992566498259,2.0,age20
3,0,"Harknett, Miss. Alice Phoebe",0,23.694466457392913,0,0,0.014736618564782174,0.0,age20
3,0,"Khalil, Mrs. Betros (Zahie ""Maria"" Elias)",0,23.694466457392913,1,0,0.028212719478023115,1.0,age20
3,1,"Kennedy, Mr. John",1,23.694466457392913,0,0,0.015126992566498259,2.0,age20
3,1,"Kelly, Miss. Mary",0,23.694466457392913,0,0,0.015126992566498259,2.0,age20
3,0,"Hagland, Mr. Konrad Mathias Reiersen",1,23.694466457392913,1,0,0.03897240290032268,0.0,age20
3,0,"Doharr, Mr. Tannous",1,23.694466457392913,0,0,0.014110458666029575,1.0,age20
3,0,"Johnston, Master. William Arthur ""Willie""",1,23.694466457392913,1,2,0.04577135170121086,0.0,age20
3,1,"Kelly, Miss. Anna Katherine ""Annie Kate""",0,23.694466457392913,0,0,0.015126992566498259,2.0,age20
3,0,"Keefe, Mr. Arthur",1,23.694466457392913,0,0,0.014151057562208049,0.0,age20
3,0,"Keane, Mr. Andrew ""Andy""",1,23.694466457392913,0,0,0.015126992566498259,2.0,age20
3,0,"Johnston, Miss. Catherine Helen ""Carrie""",0,23.694466457392913,1,2,0.04577135170121086,0.0,age20
3,0,"Khalil, Mr. Betros",1,23.694466457392913,1,0,0.028212719478023115,1.0,age20
3,0,"Demetri, Mr. Marinko",1,23.694466457392913,0,0,0.015411575213749284,0.0,age20
3,0,"Hart, Mr. Henry",1,23.694466457392913,0,0,0.013386510079847098,2.0,age20
3,1,"Johannesen-Bratthammer, Mr. Bernt",1,23.694466457392913,0,0,0.015834545444608664,0.0,age20
3,0,"Emir, Mr. Farred Chehab",1,23.694466457392913,0,0,0.014102260811993537,1.0,age20
3,0,"Gheorgheff, Mr. Stanio",1,23.694466457392913,0,0,0.015411575213749284,1.0,age20
2,0,"Mangiavacchi, Mr. Serafino Emilio",1,23.694466457392913,0,0,0.03040857323767609,1.0,age20
3,0,"Lane, Mr. Patrick",1,23.694466457392913,0,0,0.015126992566498259,2.0,age20
3,0,"Ivanoff, Mr. Kanio",1,23.694466457392913,0,0,0.015411575213749284,0.0,age20
3,0,"Denkoff, Mr. Mitto",1,23.694466457392913,0,0,0.015411575213749284,0.0,age20
3,0,"Kassem, Mr. Fared",1,23.694466457392913,0,0,0.014110458666029575,1.0,age20
3,1,"Lam, Mr. Ali",1,23.694466457392913,0,0,0.11027245763075773,0.0,age20
3,1,"Davison, Mrs. Thomas Henry (Mary E Finck)",0,23.694466457392913,1,0,0.031425107138144774,0.0,age20
3,0,"Johnston, Mr. Andrew G",1,23.694466457392913,1,2,0.04577135170121086,0.0,age20
3,0,"Jardin, Mr. Jose Neto",1,23.694466457392913,0,0,0.013760683560491965,0.0,age20
3,0,"Laleff, Mr. Kristo",1,23.694466457392913,0,0,0.015411575213749284,0.0,age20
3,0,"Elias, Mr. Dibo",1,23.694466457392913,0,0,0.014102260811993537,1.0,age20
3,0,"Lahoud, Mr. Sarkis",1,23.694466457392913,0,0,0.014102260811993537,1.0,age20
3,0,"Kraeff, Mr. Theodor",1,23.694466457392913,0,0,0.015411575213749284,1.0,age20
3,0,"Caram, Mr. Joseph",1,23.694466457392913,1,0,0.028220722145058292,1.0,age20
3,0,"Caram, Mrs. Joseph (Maria Elias)",0,23.694466457392913,1,0,0.028220722145058292,1.0,age20
3,1,"Hee, Mr. Ling",1,23.694466457392913,0,0,0.11027245763075773,0.0,age20
3,1,"Healy, Miss. Hanora ""Nora""",0,23.694466457392913,0,0,0.015126992566498259,2.0,age20
3,0,"Guest, Mr. Robert",1,23.694466457392913,0,0,0.015712553569072387,0.0,age20
3,1,"Jermyn, Miss. Annie",0,23.694466457392913,0,0,0.015126992566498259,2.0,age20
2,0,"Malachard, Mr. Noel",1,23.694466457392913,0,0,0.02936744577509929,1.0,age20
3,0,"Lam, Mr. Len",1,23.694466457392913,0,0,0.11027245763075773,0.0,age20
3,0,"Fox, Mr. Patrick",1,23.694466457392913,0,0,0.015126992566498259,2.0,age20
3,1,"Murphy, Miss. Nora",0,23.694466457392913,0,0,0.030253985132996517,2.0,age20
3,0,"Samaan, Mr. Youssef",1,23.694466457392913,2,0,0.04231498029001666,1.0,age20
1,0,"Harrington, Mr. Charles H",1,23.694466457392913,0,0,0.08275928836380983,0.0,age20
3,0,"Samaan, Mr. Hanna",1,23.694466457392913,2,0,0.04231498029001666,1.0,age20
3,0,"Samaan, Mr. Elias",1,23.694466457392913,2,0,0.04231498029001666,1.0,age20
3,0,"O'Connor, Mr. Maurice",1,23.694466457392913,0,0,0.015126992566498259,2.0,age20
1,1,"Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright)",0,23.694466457392913,1,0,0.10149724044618187,0.0,age20
3,0,"O'Connor, Mr. Patrick",1,23.694466457392913,0,0,0.015126992566498259,2.0,age20
3,0,"O'Donoghue, Ms. Bridget",0,23.694466457392913,0,0,0.015126992566498259,2.0,age20
3,1,"O'Driscoll, Miss. Bridget",0,23.694466457392913,0,0,0.015126992566498259,2.0,age20
3,1,"O'Dwyer, Miss. Ellen ""Nellie""",0,23.694466457392913,0,0,0.01537917417160685,2.0,age20
3,1,"O'Keefe, Mr. Patrick",1,23.694466457392913,0,0,0.015126992566498259,2.0,age20
3,1,"O'Leary, Miss. Hanora ""Norah""",0,23.694466457392913,0,0,0.015281580671177828,2.0,age20
1,1,"Hawksford, Mr. Walter James",1,23.694466457392913,0,0,0.05855610025741261,0.0,age20
1,0,"Stewart, Mr. Albert A",1,23.694466457392913,0,0,0.05410739813385612,1.0,age20
3,0,"Olsen, Mr. Ole Martin",1,23.694466457392913,0,0,0.014273049437744325,0.0,age20
3,0,"Sage, Mrs. John (Annie Bullen)",0,23.694466457392913,1,9,0.13575255909676823,0.0,age20
1,1,"Spencer, Mrs. William Augustus (Marie Eugenie)",0,23.694466457392913,1,0,0.2859895551532101,1.0,age20
3,0,"Sage, Mr. John George",1,23.694466457392913,1,9,0.13575255909676823,0.0,age20
1,0,"Smith, Mr. Richard William",1,23.694466457392913,0,0,0.050748620223090936,0.0,age20
3,0,"O'Connell, Mr. Patrick D",1,23.694466457392913,0,0,0.015094396337354966,2.0,age20
1,1,"Thorne, Mrs. Gertrude Maybelle",0,23.694466457392913,0,0,0.15458810467956932,1.0,age20
3,1,"O'Brien, Mrs. Thomas (Johanna ""Hannah"" Godfrey)",0,23.694466457392913,1,0,0.030253985132996517,2.0,age20
3,0,"O'Brien, Mr. Timothy",1,23.694466457392913,0,0,0.015281580671177828,2.0,age20
3,1,"Murphy, Miss. Margaret Jane",0,23.694466457392913,1,0,0.030253985132996517,2.0,age20
3,0,"Rasmussen, Mrs. (Lena Jacobsen Solvang)",0,23.694466457392913,0,0,0.015834545444608664,0.0,age20
3,0,"Sirota, Mr. Maurice",1,23.694466457392913,0,0,0.015712553569072387,0.0,age20
1,1,"Frauenthal, Mrs. Henry William (Clara Heinsheimer)",0,23.694466457392913,1,0,0.2608674266467732,0.0,age20
3,0,"Simmons, Mr. John",1,23.694466457392913,0,0,0.015712553569072387,0.0,age20
1,1,"Woolner, Mr. Hugh",1,23.694466457392913,0,0,0.06929138530460492,0.0,age20
1,0,"Fry, Mr. Richard",1,23.694466457392913,0,0,0.0,0.0,age20
3,0,"Nankoff, Mr. Minko",1,23.694466457392913,0,0,0.015411575213749284,0.0,age20
1,0,"Williams-Lambert, Mr. Fletcher Fellows",1,23.694466457392913,0,0,0.06831545030031472,0.0,age20
1,0,"Hilliard, Mr. Herbert Henry",1,23.694466457392913,0,0,0.10122885832000206,0.0,age20
3,0,"Nasr, Mr. Mustafa",1,23.694466457392913,0,0,0.014110458666029575,1.0,age20
3,1,"Shine, Miss. Ellen Natalia",0,23.694466457392913,0,0,0.015183987170748809,2.0,age20
3,0,"Shellard, Mr. Frederick William",1,23.694466457392913,0,0,0.029473237129564348,0.0,age20
3,0,"Naughton, Miss. Hannah",0,23.694466457392913,0,0,0.015126992566498259,2.0,age20
3,0,"Nenkoff, Mr. Christo",1,23.694466457392913,0,0,0.015411575213749284,0.0,age20
3,0,"Shaughnessy, Mr. Patrick",1,23.694466457392913,0,0,0.015126992566498259,2.0,age20
3,0,"Sdycoff, Mr. Todor",1,23.694466457392913,0,0,0.015411575213749284,0.0,age20
1,1,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",0,23.694466457392913,1,0,0.17391981561855152,1.0,age20
3,0,"Scanlan, Mr. James",1,23.694466457392913,0,0,0.015078195816283748,2.0,age20
3,0,"O'Brien, Mr. Thomas",1,23.694466457392913,1,0,0.030253985132996517,2.0,age20
3,0,"Shorney, Mr. Charles Joseph",1,23.694466457392913,0,0,0.015712553569072387,0.0,age20
3,1,"Murphy, Miss. Katherine ""Kate""",0,23.694466457392913,1,0,0.030253985132996517,2.0,age20
3,0,"Sage, Mr. George John Jr",1,23.694466457392913,8,2,0.13575255909676823,0.0,age20
3,0,"Sage, Mr. Frederick",1,23.694466457392913,8,2,0.13575255909676823,0.0,age20
3,1,"Peter, Miss. Anna",0,23.90423874019032,1,1,0.04364049521284361,1.0,age20
3,1,"Peter, Mrs. Catherine (Catherine Rizk)",0,23.90423874019032,0,2,0.04364049521284361,1.0,age20
3,0,"Peters, Miss. Katie",0,23.90423874019032,0,0,0.01588334219482317,2.0,age20
1,0,"Parr, Mr. William Henry Marsh",1,23.90423874019032,0,0,0.0,0.0,age20
3,1,"Roth, Miss. Sarah A",0,23.90423874019032,0,0,0.015712553569072387,0.0,age20
1,0,"Klaber, Mr. Herman",1,23.90423874019032,0,0,0.051822148727810165,0.0,age20
1,1,"Omont, Mr. Alfred Fernand",1,23.90423874019032,0,0,0.05024445219987461,1.0,age20
3,0,"Rommetvedt, Mr. Knud Paust",1,23.90423874019032,0,0,0.015175789316712771,0.0,age20
3,0,"Rogers, Mr. William John",1,23.90423874019032,0,0,0.015712553569072387,0.0,age20
1,0,"Lewy, Mr. Ervin G",1,23.90423874019032,0,0,0.05410739813385612,1.0,age20
3,0,"Risien, Mrs. Samuel (Emma)",0,23.90423874019032,0,0,0.028302115124416098,0.0,age20
3,0,"Petroff, Mr. Pastcho (""Pentcho"")",1,23.90423874019032,0,0,0.015411575213749284,0.0,age20
3,0,"Risien, Mr. Samuel Beard",1,23.90423874019032,0,0,0.028302115124416098,0.0,age20
3,1,"Riordan, Miss. Johanna ""Hannah""",0,23.90423874019032,0,0,0.01506999796224771,2.0,age20
1,1,"Marechal, Mr. Pierre",1,23.90423874019032,0,0,0.057970539254838485,1.0,age20
1,1,"Meyer, Mrs. Edgar Joseph (Leila Saks)",0,23.90423874019032,1,0,0.16038672010106,1.0,age20
3,0,"Plotcharsky, Mr. Vasil",1,23.90423874019032,0,0,0.015411575213749284,0.0,age20
3,0,"Reed, Mr. James George",1,23.90423874019032,0,0,0.014151057562208049,0.0,age20
3,0,"Radeff, Mr. Alexander",1,23.90423874019032,0,0,0.015411575213749284,0.0,age20
3,1,"Peter, Master. Michael J",1,23.90423874019032,1,1,0.04364049521284361,1.0,age20
1,1,"Kenyon, Mrs. Frederick R (Marion)",0,23.90423874019032,1,0,0.10122885832000206,0.0,age20
3,1,"Ryan, Mr. Edward",1,23.90423874019032,0,0,0.015126992566498259,2.0,age20
3,0,"Ryan, Mr. Patrick",1,23.90423874019032,0,0,0.04713766070721715,2.0,age20
3,0,"Sage, Mr. Douglas Bullen",1,23.90423874019032,8,2,0.13575255909676823,0.0,age20
3,0,"Sage, Miss. Stella Anna",0,23.90423874019032,8,2,0.13575255909676823,0.0,age20
3,0,"Sage, Miss. Dorothy Edith ""Dolly""",0,23.90423874019032,8,2,0.13575255909676823,0.0,age20
3,0,"Sage, Miss. Constance Gladys",0,23.90423874019032,8,2,0.13575255909676823,0.0,age20
1,1,"Salomon, Mr. Abraham L",1,23.90423874019032,0,0,0.050748620223090936,0.0,age20
3,0,"Sage, Miss. Ada",0,23.90423874019032,8,2,0.13575255909676823,0.0,age20
1,1,"Saalfeld, Mr. Adolphe",1,23.90423874019032,0,0,0.05953203526170282,0.0,age20
3,0,"Paulner, Mr. Uscher",1,23.90423874019032,0,0,0.017005667449756914,1.0,age20
1,0,"Hoyt, Mr. William Fisher",1,23.90423874019032,0,0,0.05991421140938287,1.0,age20
3,0,"O'Sullivan, Miss. Bridget Mary",0,23.90423874019032,0,0,0.014891206669461744,2.0,age20
3,0,"Sage, Master. Thomas Henry",1,23.90423874019032,8,2,0.13575255909676823,0.0,age20
1,0,"Rood, Mr. Hugh Roscoe",1,23.90423874019032,0,0,0.09759350042902103,0.0,age20
3,0,"Sadowitz, Mr. Harry",1,23.90423874019032,0,0,0.014785415314996686,0.0,age20
3,0,"Pedersen, Mr. Olaf",1,23.90423874019032,0,0,0.015175789316712771,0.0,age20
3,0,"Peduzzi, Mr. Joseph",1,23.90423874019032,0,0,0.015712553569072387,0.0,age20
1,0,"Robbins, Mr. Victor",1,23.90423874019032,0,0,0.4440992237022602,1.0,age20
3,0,"Sadlier, Mr. Matthew",1,23.90423874019032,0,0,0.015086393670319786,2.0,age20
